USE_YM,USE_HM,FDRCT_VLD_KWH
20230608,1200,4836222.416
20230608,1300,4798900.5305
20230608,1400,4860689.5165
20230608,1500,4819057.6675
20230608,1600,4872277.532
20230608,1700,4731603.5815
20230608,1800,4270725.7065
20230608,1900,4202919.8565
20230608,2000,4246105.3
20230608,2100,3983051.7585
20230608,2200,3554709.7365
20230608,2300,3187980.598
20230608,2400,3136356.248
20230609,0100,2861503.3835
20230609,0200,2615982.282
20230609,0300,2485890.338
20230609,0400,2450658.912
20230609,0500,3314270.0345
20230609,0600,2578797.3625
20230609,0700,3007073.0085
20230609,0800,3587129.2455
20230609,0900,4160485.249
20230609,1000,4712663.7105
20230609,1100,4885590.9005
20230609,1200,4976102.391
20230609,1300,5015566.2895
20230609,1400,5128232.845
20230609,1500,5089315.777
20230609,1600,5087035.2035
20230609,1700,4992470.787
20230609,1800,4833732.895
20230609,1900,4465532.192
20230609,2000,4262923.9975
20230609,2100,4010957.181
20230609,2200,3700313.1735
20230609,2300,3386904.052
20230609,2400,3161153.656
20230610,0100,2903424.521
20230610,0200,2653764.3035
20230610,0300,2515158.344
20230610,0400,2349848.4715
20230610,0500,3232196.1035
20230610,0600,2604608.3525
20230610,0700,2661194.8885
20230610,0800,2881622.201
20230610,0900,3267010.888
20230610,1000,3651664.752
20230610,1100,3944945.4865
20230610,1200,4073113.645
20230610,1300,4099568.076
20230610,1400,4150192.274
20230610,1500,4039856.9555
20230610,1600,3967861.9055
20230610,1700,3867505.831
20230610,1800,3895452.6445
20230610,1900,3783452.784
20230610,2000,3748483.1435
20230610,2100,3614107.704
20230610,2200,3281632.4205
20230610,2300,3190801.0145
20230610,2400,2954206.7705
20230611,0100,2721372.344
20230611,0200,2582445.933
20230611,0300,2413560.7015
20230611,0400,2309289.907
20230611,0500,2305128.9545
20230611,0600,2375561.145
20230611,0700,2539721.5305
20230611,0800,2688774.2505
20230611,0900,2904263.394
20230611,1000,3212480.997
20230611,1100,3404006.8415
20230611,1200,3564199.363
20230611,1300,3615012.1975
20230611,1400,3678519.3185
20230611,1500,3680721.863
20230611,1600,3670198.0330000003
20230611,1700,3674986.2725
20230611,1800,3750204.8715
20230611,1900,3772786.119
20230611,2000,3705621.929
20230611,2100,3624370.481
20230611,2200,3459405.414
20230611,2300,3177884.5715
20230611,2400,2976188.674
20230612,0100,2700116.2895
20230612,0200,2475735.2525
20230612,0300,2382552.195
20230612,0400,2342892.7685
20230612,0500,2304659.371
20230612,0600,2554266.026
20230612,0700,2929294.892
20230612,0800,3618504.558
20230612,0900,4239749.509
20230612,1000,4758923.4065000005
20230612,1100,5045743.5505
20230612,1200,5094547.0895
20230612,1300,5096270.016
20230612,1400,6140049.837
20230612,1500,5154113.14
20230612,1600,5104419.751
20230612,1700,4945182.3065
20230612,1800,4547797.7925
20230612,1900,4002439.032
20230612,2000,4253424.621
20230612,2100,4026223.8109999998
20230612,2200,3432074.0725
20230612,2300,3104657.3405
20230612,2400,3065770.0825
20230810,0100,9047045.3462
20230810,0200,6496121.9904000005
20230810,0300,6084093.0256
20230810,0400,5850118.1062
20230810,0500,5839050.771
20230810,0600,6176188.5658
20230810,0700,7134771.2986
20230810,0800,8604961.442
20230810,0900,10191925.7082
20230810,1000,11176775.2482
20230810,1100,11652859.6778
20230810,1200,11671532.9858
20230810,1300,11675137.6564
20230810,1400,10807622.2756
20230810,1500,10121405.2302
20230810,1600,6249141.4382
20230810,1700,10017005.9236
20230810,1800,10420229.0726
20230810,1900,9783616.0826
20230810,2000,9304423.1668
20230810,2100,8712368.1582
20230810,2200,8019230.8184
20230810,2300,7374413.684
20230810,2400,6847973.9862
20230811,0100,7255901.4332
20230811,0200,6707632.566
20230811,0300,6298123.3464
20230811,0400,6103432.5692
20230811,0500,8069975.4412
20230811,0600,6622187.648
20230811,0700,7774918.494
20230811,0800,9335490.2116
20230811,0900,12985833.2948
20230811,1000,12365496.3188
20230811,1100,13026121.402
20230811,1200,13128397.2224
20230811,1300,13133648.83
20230811,1400,13339939.3352
20230811,1500,13238461.3232
20230811,1600,11414577.808
20230811,1700,12265365.8748
20230811,1800,12660852.6216
20230811,1900,11726587.296
20230811,2000,11146010.3144
20230811,2100,10466073.6088
20230811,2200,9664520.6468
20230811,2300,10639688.1952
20230811,2400,8200755.5435999995
20230812,0100,6566236.1844
20230812,0200,5943790.0578
20230812,0300,5599259.047
20230812,0400,5358877.0282
20230812,0500,7155357.5736
20230812,0600,5471348.918
20230812,0700,5844379.447
20230812,0800,6433913.8066
20230812,0900,7261818.2834
20230812,1000,7982482.784
20230812,1100,8467271.1798
20230812,1200,8608425.0176
20230812,1300,8655584.579
20230812,1400,8457924.234
20230812,1500,8480071.837
20230812,1600,8255948.0164
20230812,1700,10140217.8032
20230812,1800,8170539.6004
20230812,1900,10071547.1674
20230812,2000,8119273.8318
20230812,2100,7825186.1942
20230812,2200,6947691.3872
20230812,2300,6958498.894
20230812,2400,6399951.6262
20230813,0100,6846665.6988
20230813,0200,5763347.9272
20230813,0300,6031735.6392
20230813,0400,5718420.7752
20230813,0500,5664496.048
20230813,0600,7779384.6584
20230813,0700,8079217.7628
20230813,0800,6816101.9088
20230813,0900,7550991.9736
20230813,1000,8273377.7264
20230813,1100,9132886.1736
20230813,1200,9537657.4956
20230813,1300,9914852.646
20230813,1400,10135145.8936
20230813,1500,10134730.2584
20230813,1600,10038921.9292
20230813,1700,10079139.7232
20230813,1800,10238653.5124
20230813,1900,10280661.3476
20230813,2000,10203731.4872
20230813,2100,10238292.086
20230813,2200,9408890.5684
20230813,2300,8688191.3292
20230813,2400,8120008.3568
20230814,0100,7296241.254
20230814,0200,6768122.8624
20230814,0300,6355958.2824
20230814,0400,6091958.41
20230814,0500,8067373.8588
20230814,0600,6724239.208
20230814,0700,7928370.8744
20230814,0800,9727482.888
20230814,0900,11836155.9508
20230814,1000,15110804.1324
20230814,1100,13926178.3044
20230814,1200,14540998.8692
20230814,1300,14582621.1184
20230814,1400,14715687.7112
20230814,1500,16655466.115600001
20230814,1600,14461616.9208
20230814,1700,14356860.1816
20230814,1800,15805288.9516
20230814,1900,12795759.3728
20230814,2000,12056998.342
20230814,2100,11258724.5712
20230814,2200,10318788.3568
20230814,2300,9416459.7564
20230814,2400,8661888.034
20230815,0100,7930605.4852
20230815,0200,7203950.9656
20230815,0300,6782557.9764
20230815,0400,6463911.0148
20230815,0500,8238225.6356
20230815,0600,6607597.4756000005
20230815,0700,6878533.7932
20230815,0800,7539396.8028
20230815,0900,8515736.2576
20230815,1000,9455543.3536
20230815,1100,10479539.1172
20230815,1200,10912880.4664
20230815,1300,11293579.286
20230815,1400,11415533.7424
20230815,1500,11626667.1988
20230815,1600,11520689.5916
20230815,1700,11409308.0944
20230815,1800,11545933.8052
20230815,1900,11485478.432
20230815,2000,11361852.7688
20230815,2100,10953819.4968
20230815,2200,10275888.7996
20230815,2300,9440217.226400001
20230815,2400,8701402.701200001
20230816,0100,7825102.126
20230816,0200,7070449.12
20230816,0300,6602592.7444
20230816,0400,6346439.1324
20230816,0500,8326877.0304000005
20230816,0600,6964235.9296
20230816,0700,10273862.2708
20230816,0800,10176500.8788
20230816,0900,12100551.4308
20230816,1000,13628048.2484
20230816,1100,14628441.712
20230816,1200,14861211.6048
20230816,1300,15208110.2008
20230816,1400,15356757.2196
20230816,1500,15393476.8412
20230816,1600,15109648.2844
20230816,1700,14996457.8576
20230816,1800,14563507.0212
20230816,1900,13534130.3692
20230816,2000,12874781.46
20230816,2100,11730260.9412
20230816,2200,10754188.4084
20230816,2300,9690606.4848
20230816,2400,8887322.8332
20230817,0100,8006954.1004
20230817,0200,7309995.4804
20230817,0300,6922255.0588
20230817,0400,6559556.4252
20230817,0500,8453540.5956
20230817,0600,7277232.9112
20230817,0700,8293406.502
20230817,0800,10263290.2744
20230817,0900,12346269.9652
20230817,1000,14068027.1648
20230817,1100,16715360.421600001
20230817,1200,15148027.13
20230817,1300,15412618.1372
20230817,1400,15502630.9144
20230817,1500,15455686.8448
20230817,1600,15158639.7224
20230817,1700,14924636.3356
20230817,1800,14788148.454
20230817,1900,13777241.4072
20230817,2000,13113948.0596
20230817,2100,12462338.0472
20230817,2200,10992108.0484
20230817,2300,9253836.7328
20230817,2400,8511801.1392
20230818,0100,8298923.0808
20230818,0200,7498425.9844
20230818,0300,7066334.1436
20230818,0400,6721669.8944
20230818,0500,8713222.6884
20230818,0600,7455948.3624
20230818,0700,8577727.9932
20230818,0800,10480472.3484
20230818,0900,12727345.6728
20230818,1000,14491136.524
20230818,1100,15555404.5048
20230818,1200,15736513.7752
20230818,1300,15936008.0668
20230818,1400,16171725.7316
20230818,1500,15963691.682
20230818,1600,15917498.0892
20230818,1700,15845394.9544
20230818,1800,15310196.2508
20230818,1900,14079294.5224
20230818,2000,13241946.9256
20230818,2100,14220853.5488
20230818,2200,11215741.1268
20230818,2300,10249834.9248
20230818,2400,9292435.0428
20230819,0100,7476007.534
20230819,0200,6658736.5414
20230819,0300,6270607.9174
20230819,0400,5922352.3674
20230819,0500,7763194.2425999995
20230819,0600,6001569.3614
20230819,0700,6383028.6984
20230819,0800,7123814.8706
20230819,0900,8313559.6128
20230819,1000,9397290.803199999
20230819,1100,10290224.2846
20230819,1200,10697239.2554
20230819,1300,10965819.171
20230819,1400,10995293.211
20230819,1500,10836545.1844
20230819,1600,10763204.5156
20230819,1700,10611147.2166
20230819,1800,10581642.2632
20230819,1900,10306977.2916
20230819,2000,9985779.7424
20230819,2100,9749847.497
20230819,2200,8933109.0152
20230819,2300,8241553.9192
20230819,2400,7553491.8686
20230820,0100,9816543.4184
20230820,0200,7202222.1536
20230820,0300,6911597.096
20230820,0400,6494663.278
20230820,0500,8361274.7492
20230820,0600,6532027.4448
20230820,0700,6974695.3944
20230820,0800,7583798.0396
20230820,0900,8476628.9236
20230820,1000,9373434.2672
20230820,1100,10188573.7336
20230820,1200,12570318.3072
20230820,1300,11107425.2384
20230820,1400,11390605.794
20230820,1500,11428829.7952
20230820,1600,11394363.6988
20230820,1700,11315044.6284
20230820,1800,11497287.5588
20230820,1900,13359507.6972
20230820,2000,11405361.8708
20230820,2100,11122567.2176
20230820,2200,10394653.8104
20230820,2300,9464206.9664
20230820,2400,8424453.628800001
20230821,0100,7798413.3128
20230821,0200,7195362.7416
20230821,0300,6854504.7464
20230821,0400,6585717.2884
20230821,0500,6642317.1452
20230821,0600,7259787.8152
20230821,0700,10614474.9
20230821,0800,10730216.9864
20230821,0900,13151227.1016
20230821,1000,14603635.336
20230821,1100,15731534.7996
20230821,1200,15939803.2412
20230821,1300,16150374.9664
20230821,1400,16304465.366
20230821,1500,16362213.888799999
20230821,1600,16086237.1112
20230821,1700,15942449.3172
20230821,1800,15584176.6832
20230821,1900,14360824.2748
20230821,2000,13716489.772
20230821,2100,14844620.5096
20230821,2200,11776073.1352
20230821,2300,10594301.0964
20230821,2400,9578575.9728
20230822,0100,11923556.075
20230822,0200,10765915.739
20230822,0300,10040383.209999999
20230822,0400,9683971.8896
20230822,0500,12525540.702
20230822,0600,10389211.9334
20230822,0700,15016809.8324
20230822,0800,14901867.9294
20230822,0900,20582797.3016
20230822,1000,19761522.8676
20230822,1100,20494682.8834
20230822,1200,20922216.1012
20230822,1300,21456791.3302
20230822,1400,21973125.4918
20230822,1500,21663308.081
20230822,1600,20849840.5806
20230822,1700,20723209.1684
20230822,1800,19926609.5354
20230822,1900,18734691.7024
20230822,2000,18035036.2104
20230822,2100,16847512.2724
20230822,2200,15394036.99
20230822,2300,13983171.444
20230822,2400,12614534.9952
20230823,0100,8380576.706
20230823,0200,7543292.0296
20230823,0300,9055922.6624
20230823,0400,6817763.4668
20230823,0500,8738308.6692
20230823,0600,9531241.8664
20230823,0700,8801047.3516
20230823,0800,12654715.3932
20230823,0900,12805438.5224
20230823,1000,14099089.588
20230823,1100,14647363.186
20230823,1200,14633978.6796
20230823,1300,14290008.29
20230823,1400,14205998.1916
20230823,1500,14064514.4404
20230823,1600,15704258.458800001
20230823,1700,13553183.7644
20230823,1800,13275246.806
20230823,1900,12467397.7756
20230823,2000,11875688.852
20230823,2100,11070779.132
20230823,2200,10147981.0976
20230823,2300,9202548.724
20230823,2400,8421138.2408
20230824,0100,7717551.806
20230824,0200,6967439.0212
20230824,0300,6541445.0572
20230824,0400,6392959.9156
20230824,0500,8187134.5148
20230824,0600,8751606.4748
20230824,0700,9920208.0792
20230824,0800,9689641.0844
20230824,0900,11571735.02
20230824,1000,12896344.6568
20230824,1100,13552397.1904
20230824,1200,13650267.133200001
20230824,1300,13589441.084
20230824,1400,15842649.0768
20230824,1500,13977244.2432
20230824,1600,13703174.356
20230824,1700,11052895.24
20230824,1800,13504412.272
20230824,1900,11452319.5332
20230824,2000,12013156.5076
20230824,2100,13194693.314
20230824,2200,10269977.9656
20230824,2300,9455780.5884
20230824,2400,8646190.7368
20230825,0100,6807483.186
20230825,0200,6136828.9946
20230825,0300,5803410.4134
20230825,0400,5590020.0174
20230825,0500,7544256.3156
20230825,0600,7859587.48
20230825,0700,8999695.8646
20230825,0800,8576581.6046
20230825,0900,10254078.75
20230825,1000,11557287.1122
20230825,1100,12202291.4802
20230825,1200,12384661.3152
20230825,1300,12440881.553
20230825,1400,12482431.0876
20230825,1500,14417944.2708
20230825,1600,12437412.7888
20230825,1700,12168024.2668
20230825,1800,11845526.2532
20230825,1900,10849634.979
20230825,2000,10225307.3194
20230825,2100,11464347.5946
20230825,2200,8856081.115
20230825,2300,8132542.515
20230825,2400,7418757.4876
20230826,0100,8444043.5084
20230826,0200,6218984.4534
20230826,0300,5786840.6626
20230826,0400,7389174.5822
20230826,0500,7353727.1962
20230826,0600,7495292.96
20230826,0700,7847720.4536
20230826,0800,6628143.5962
20230826,0900,7614662.9336
20230826,1000,8529915.8402
20230826,1100,9178415.1442
20230826,1200,11299568.6216
20230826,1300,11371265.5978
20230826,1400,9548075.2304
20230826,1500,9509737.5056
20230826,1600,9397210.1936
20230826,1700,9282534.13
20230826,1800,11102526.4712
20230826,1900,9051710.696
20230826,2000,8955959.9696
20230826,2100,8551345.8162
20230826,2200,7963243.8656
20230826,2300,7368324.9438000005
20230826,2400,8797289.809799999
20230827,0100,9028195.7332
20230827,0200,6711198.2524
20230827,0300,6160286.3612
20230827,0400,5917535.4556
20230827,0500,7813114.5952
20230827,0600,8019839.886
20230827,0700,8249099.1992
20230827,0800,6986878.5944
20230827,0900,7820332.7076
20230827,1000,8596592.882
20230827,1100,9256425.506
20230827,1200,9703874.3164
20230827,1300,11743654.874
20230827,1400,10034472.4096
20230827,1500,10004450.0392
20230827,1600,10019517.5584
20230827,1700,9960556.8736
20230827,1800,10083919.3864
20230827,1900,10194527.6932
20230827,2000,10163953.162
20230827,2100,11847379.4728
20230827,2200,9190631.6024
20230827,2300,8573408.9876
20230827,2400,7941919.88
20230829,0100,7258626.3852
20230829,0200,6640670.6324
20230829,0300,6315283.8664
20230829,0400,6227039.7104
20230829,0500,8024063.9332
20230829,0600,6834858.5308
20230829,0700,7940617.6332
20230829,0800,9645662.864
20230829,0900,13273245.316
20230829,1000,14557942.4036
20230829,1100,15277223.5668
20230829,1200,13399515.3964
20230829,1300,15225854.9612
20230829,1400,15128705.6568
20230829,1500,13107684.8988
20230829,1600,14862127.8524
20230829,1700,12623055.3796
20230829,1800,12437987.7272
20230829,1900,11441805.7996
20230829,2000,10933234.394
20230829,2100,12006844.7828
20230829,2200,9247582.9264
20230829,2300,8514347.728
20230829,2400,7489330.5584
20230830,0100,7269086.5923999995
20230830,0200,6521082.0664
20230830,0300,8244491.8904
20230830,0400,5945419.9396
20230830,0500,7909986.866
20230830,0600,8511421.7248
20230830,0700,7614523.2568
20230830,0800,9273399.6736
20230830,0900,12887669.6772
20230830,1000,13949046.6692
20230830,1100,12426434.8896
20230830,1200,12547413.2224
20230830,1300,14436614.6476
20230830,1400,14399900.038
20230830,1500,12178622.0376
20230830,1600,14183159.274
20230830,1700,12036063.9892
20230830,1800,13814677.292
20230830,1900,12935408.8284
20230830,2000,10606293.0068
20230830,2100,11708630.028
20230830,2200,10832335.8232
20230830,2300,8452712.0056
20230830,2400,7642791.8052
20230831,0100,8858873.352
20230831,0200,8245452.3816
20230831,0300,6030670.5952
20230831,0400,7736990.9436
20230831,0500,7775281.1624
20230831,0600,8183352.3592
20230831,0700,9255890.0852
20230831,0800,8971886.9568
20230831,0900,10483432.7976
20230831,1000,11710145.268
20230831,1100,12302544.7996
20230831,1200,14342076.6168
20230831,1300,14649719.4188
20230831,1400,15056203.3236
20230831,1500,12792790.718
20230831,1600,14617199.414
20230831,1700,14515674.2532
20230831,1800,12319892.599200001
20230831,1900,13256322.8468
20230831,2000,10950596.3032
20230831,2100,11874244.4992
20230831,2200,9200046.417200001
20230831,2300,10256962.8656
20230831,2400,9577600.4536
20230901,0100,9605162.6386
20230901,0200,11642211.9756
20230901,0300,11114062.6038
20230901,0400,8004409.868
20230901,0500,10885273.7204
20230901,0600,14246303.4572
20230901,0700,13039155.558600001
20230901,0800,14986454.0042
20230901,0900,17333456.3512
20230901,1000,16078015.6664
20230901,1100,17204462.3438
20230901,1200,17240388.7976
20230901,1300,17500005.6372
20230901,1400,17627978.5988
20230901,1500,20664317.0936
20230901,1600,20221311.5502
20230901,1700,20217783.5706
20230901,1800,19773031.566
20230901,1900,18283145.1962
20230901,2000,14668598.4234
20230901,2100,13700900.279
20230901,2200,15450715.5004
20230901,2300,11546127.3976
20230901,2400,10472603.0654
20230902,0100,8093521.1674
20230902,0200,7448855.2856
20230902,0300,5260501.916
20230902,0400,6922583.0922
20230902,0500,6854914.992
